domain,seed,test_battery,cutoff,model,generated_RMSE,frozen_RMSE,abs_delta_RMSE,generated_MAE,frozen_MAE,abs_delta_MAE
XJTU_B2,3407,B2_3C_battery-13,130,TRAIL_Lite,0.03891959735722178,0.0389195973572217,8.326672684688674e-17,0.02531649880324092,0.0253164988032409,2.0816681711721685e-17
XJTU_B2,3407,B2_3C_battery-13,190,TRAIL_Lite,0.004987334827662671,0.0049873348276626,7.112366251504909e-17,0.003989384821483076,0.003989384821483,7.632783294297951e-17
XJTU_B2,3407,B2_3C_battery-13,70,TRAIL_full,0.07026619012701213,0.0702661901270121,2.7755575615628914e-17,0.0380615834683289,0.0380615834683289,0.0
XJTU_B2,3407,B2_3C_battery-13,130,TRAIL_full,0.09109461297390331,0.0910946129739033,1.3877787807814457e-17,0.06259111576846667,0.0625911157684666,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-13,190,TRAIL_full,0.011514735960556745,0.0115147359605567,4.5102810375396984e-17,0.008014042759698544,0.0080140427596985,4.5102810375396984e-17
XJTU_B2,3407,B2_3C_battery-14,70,Local_linear_anchor,0.0586290171794855,0.0586290171794855,0.0,0.03615404614535767,0.0361540461453576,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-14,130,Local_linear_anchor,0.019456575957656246,0.0194565759576562,4.5102810375396984e-17,0.015007826880375235,0.0150078268803752,3.469446951953614e-17
XJTU_B2,3407,B2_3C_battery-14,70,TRAIL_Lite,0.0025338729456464474,0.0025338729456464,4.7271214720367993e-17,0.001929469579226029,0.001929469579226,2.905661822261152e-17
XJTU_B2,3407,B2_3C_battery-14,130,TRAIL_Lite,0.0060304797212829345,0.0060304797212829,3.469446951953614e-17,0.004499412520592958,0.0044994125205929,5.811323644522304e-17
XJTU_B2,3407,B2_3C_battery-14,70,TRAIL_full,0.03636421003548829,0.0363642100354882,9.020562075079397e-17,0.02358249174730233,0.0235824917473023,3.122502256758253e-17
XJTU_B2,3407,B2_3C_battery-14,130,TRAIL_full,0.015841124303443095,0.015841124303443,9.367506770274758e-17,0.012057898561493693,0.0120578985614936,9.194034422677078e-17
XJTU_B2,3407,B2_3C_battery-15,70,Local_linear_anchor,0.0525459180707446,0.0525459180707446,0.0,0.03287775088699645,0.0328777508869964,5.551115123125783e-17
XJTU_B2,3407,B2_3C_battery-15,130,Local_linear_anchor,0.030936699972627643,0.0309366999726276,4.163336342344337e-17,0.023371584781733377,0.0233715847817333,7.632783294297951e-17
XJTU_B2,3407,B2_3C_battery-15,70,TRAIL_Lite,0.19890623785103462,0.1989062378510346,2.7755575615628914e-17,0.12404744720876043,0.1240474472087604,2.7755575615628914e-17
XJTU_B2,3407,B2_3C_battery-15,130,TRAIL_Lite,0.03658191389168389,0.0365819138916838,9.020562075079397e-17,0.025082907511775672,0.0250829075117756,7.28583859910259e-17
XJTU_B2,3407,B2_3C_battery-15,70,TRAIL_full,0.1348419077385104,0.1348419077385104,0.0,0.07917968471126724,0.0791796847112672,4.163336342344337e-17
XJTU_B2,3407,B2_3C_battery-15,130,TRAIL_full,0.022995408942133824,0.0229954089421338,2.42861286636753e-17,0.015247752125101894,0.0152477521251018,9.367506770274758e-17
XJTU_B2,3407,B2_3C_battery-2,70,Local_linear_anchor,0.07363322379789623,0.0736332237978962,2.7755575615628914e-17,0.04473483477412297,0.0447348347741229,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-2,130,Local_linear_anchor,0.08531004552382364,0.0853100455238236,4.163336342344337e-17,0.055236377782874255,0.0552363777828742,5.551115123125783e-17
XJTU_B2,3407,B2_3C_battery-2,190,Local_linear_anchor,0.07151326747377974,0.0715132674737797,4.163336342344337e-17,0.047153222621183204,0.0471532226211832,6.938893903907228e-18
XJTU_B2,3407,B2_3C_battery-2,70,TRAIL_Lite,0.037164894036184816,0.0371648940361848,1.3877787807814457e-17,0.03380041772702486,0.0338004177270248,6.245004513516506e-17
XJTU_B2,3407,B2_3C_battery-2,130,TRAIL_Lite,0.04554857337961903,0.045548573379619,3.469446951953614e-17,0.0312177106514179,0.0312177106514179,0.0
XJTU_B2,3407,B2_3C_battery-2,190,TRAIL_Lite,0.05313438442298418,0.0531343844229841,8.326672684688674e-17,0.038754844009709286,0.0387548440097092,8.326672684688674e-17
XJTU_B2,3407,B2_3C_battery-2,70,TRAIL_full,0.024849347189467266,0.0248493471894672,6.591949208711867e-17,0.02142041879332357,0.0214204187933235,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-2,130,TRAIL_full,0.08315873403291031,0.0831587340329103,1.3877787807814457e-17,0.0529004468909437,0.0529004468909437,0.0
XJTU_B2,3407,B2_3C_battery-2,190,TRAIL_full,0.11649541745266122,0.1164954174526612,1.3877787807814457e-17,0.08490440031527138,0.0849044003152713,8.326672684688674e-17
XJTU_B2,3407,B2_3C_battery-3,70,Local_linear_anchor,0.15395052351159363,0.1539505235115936,2.7755575615628914e-17,0.10962396894065828,0.1096239689406582,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-3,130,Local_linear_anchor,0.08760019258122208,0.087600192581222,8.326672684688674e-17,0.05345134571329931,0.0534513457132993,1.3877787807814457e-17
XJTU_B2,3407,B2_3C_battery-3,190,Local_linear_anchor,0.11577998762583125,0.1157799876258312,5.551115123125783e-17,0.08796531189595709,0.087965311895957,9.71445146547012e-17
XJTU_B2,3407,B2_3C_battery-3,70,TRAIL_Lite,0.07313659327682029,0.0731365932768202,8.326672684688674e-17,0.052418795743947304,0.0524187957439473,6.938893903907228e-18
XJTU_B2,3407,B2_3C_battery-3,130,TRAIL_Lite,0.09025909618389755,0.0902590961838975,4.163336342344337e-17,0.06402134588524537,0.0640213458852453,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-3,190,TRAIL_Lite,0.10184984707896716,0.1018498470789671,5.551115123125783e-17,0.07951279367009799,0.0795127936700979,8.326672684688674e-17
XJTU_B2,3407,B2_3C_battery-3,70,TRAIL_full,0.0853361339965144,0.0853361339965144,0.0,0.057307281479633675,0.0573072814796336,7.632783294297951e-17
XJTU_B2,3407,B2_3C_battery-3,130,TRAIL_full,0.0939975688617147,0.0939975688617147,0.0,0.06310458092986447,0.0631045809298644,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-3,190,TRAIL_full,0.10687187245612781,0.1068718724561278,1.3877787807814457e-17,0.08326083804170291,0.0832608380417029,1.3877787807814457e-17
XJTU_B2,3407,B2_3C_battery-4,70,Local_linear_anchor,0.1085110206602952,0.1085110206602952,0.0,0.08096354985607913,0.0809635498560791,2.7755575615628914e-17
XJTU_B2,3407,B2_3C_battery-4,130,Local_linear_anchor,0.046123753201652073,0.046123753201652,7.632783294297951e-17,0.02917780372872252,0.0291778037287225,1.734723475976807e-17
XJTU_B2,3407,B2_3C_battery-4,190,Local_linear_anchor,0.0865081500869761,0.0865081500869761,0.0,0.0650652747880169,0.0650652747880169,0.0
XJTU_B2,3407,B2_3C_battery-4,70,TRAIL_Lite,0.013655046243338966,0.0136550462433389,6.591949208711867e-17,0.011902105489285355,0.0119021054892853,5.551115123125783e-17
XJTU_B2,3407,B2_3C_battery-4,130,TRAIL_Lite,0.04119618803865847,0.0411961880386584,6.938893903907228e-17,0.029397951727821725,0.0293979517278217,2.42861286636753e-17
XJTU_B2,3407,B2_3C_battery-4,190,TRAIL_Lite,0.03459821490661955,0.0345982149066195,5.551115123125783e-17,0.027222941548277303,0.0272229415482773,3.469446951953614e-18
XJTU_B2,3407,B2_3C_battery-4,70,TRAIL_full,0.04090296300539128,0.0409029630053912,7.632783294297951e-17,0.03480254584807658,0.0348025458480765,7.632783294297951e-17
XJTU_B2,3407,B2_3C_battery-4,130,TRAIL_full,0.020076903806102893,0.0200769038061028,9.367506770274758e-17,0.01633659449006829,0.0163365944900682,9.020562075079397e-17
XJTU_B2,3407,B2_3C_battery-4,190,TRAIL_full,0.03243373827536593,0.0324337382753659,2.7755575615628914e-17,0.022618765533744516,0.0226187655337445,1.734723475976807e-17
XJTU_B2,3407,B2_3C_battery-5,70,Local_linear_anchor,0.10347328742457056,0.1034732874245705,5.551115123125783e-17,0.07171072429856644,0.0717107242985664,4.163336342344337e-17
XJTU_B2,3407,B2_3C_battery-5,130,Local_linear_anchor,0.07861737585119219,0.0786173758511921,8.326672684688674e-17,0.04755052118884397,0.0475505211888439,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-5,190,Local_linear_anchor,0.0836960917749466,0.0836960917749466,0.0,0.06046359154280314,0.0604635915428031,4.163336342344337e-17
XJTU_B2,3407,B2_3C_battery-5,70,TRAIL_Lite,0.03712821759806641,0.0371282175980664,6.938893903907228e-18,0.03078891967631798,0.0307889196763179,7.979727989493313e-17
XJTU_B2,3407,B2_3C_battery-5,130,TRAIL_Lite,0.01415319301067383,0.0141531930106738,2.949029909160572e-17,0.008907612413091482,0.0089076124130914,8.153200337090993e-17
XJTU_B2,3407,B2_3C_battery-5,190,TRAIL_Lite,0.014850009633214974,0.0148500096332149,7.45931094670027e-17,0.010523073948909816,0.0105230739489098,1.5612511283791264e-17
XJTU_B2,3407,B2_3C_battery-5,70,TRAIL_full,0.05478722610518409,0.054787226105184,9.020562075079397e-17,0.039214081156246326,0.0392140811562463,2.7755575615628914e-17
XJTU_B2,3407,B2_3C_battery-5,130,TRAIL_full,0.0657832963903821,0.0657832963903821,0.0,0.044975002556401925,0.0449750025564019,2.7755575615628914e-17
XJTU_B2,3407,B2_3C_battery-5,190,TRAIL_full,0.012042939902808967,0.0120429399028089,6.765421556309548e-17,0.009105758082564279,0.0091057580825642,7.806255641895632e-17
XJTU_B2,3407,B2_3C_battery-6,70,Local_linear_anchor,0.08573854346523156,0.0857385434652315,5.551115123125783e-17,0.05699899798915663,0.0569989979891566,2.7755575615628914e-17
XJTU_B2,3407,B2_3C_battery-6,130,Local_linear_anchor,0.08421737774369929,0.0842173777436992,9.71445146547012e-17,0.05430175169524646,0.0543017516952464,6.245004513516506e-17
XJTU_B2,3407,B2_3C_battery-6,190,Local_linear_anchor,0.0716395526292414,0.0716395526292414,0.0,0.04880241836897222,0.0488024183689722,2.0816681711721685e-17
XJTU_B2,3407,B2_3C_battery-6,70,TRAIL_Lite,0.02108070964980364,0.0210807096498036,4.163336342344337e-17,0.01825330518757136,0.0182533051875713,5.898059818321144e-17
XJTU_B2,3407,B2_3C_battery-6,130,TRAIL_Lite,0.009317347196891684,0.0093173471968916,8.326672684688674e-17,0.0075387911981060615,0.007538791198106,6.158268339717665e-17
XJTU_B2,3407,B2_3C_battery-6,190,TRAIL_Lite,0.008494747467038809,0.0084947474670388,8.673617379884035e-18,0.006878615560985756,0.0068786155609857,5.637851296924623e-17
XJTU_B2,3407,B2_3C_battery-6,70,TRAIL_full,0.012018130907220134,0.0120181309072201,3.469446951953614e-17,0.010716311963507398,0.0107163119635073,9.8879238130678e-17
XJTU_B2,3407,B2_3C_battery-6,130,TRAIL_full,0.02584790988226613,0.0258479098822661,3.122502256758253e-17,0.018747315583484515,0.0187473155834845,1.3877787807814457e-17
XJTU_B2,3407,B2_3C_battery-6,190,TRAIL_full,0.031405181874600695,0.0314051818746006,9.71445146547012e-17,0.025897603562383926,0.0258976035623839,2.42861286636753e-17
XJTU_B2,3407,B2_3C_battery-7,70,Local_linear_anchor,0.17467927950333884,0.1746792795033388,2.7755575615628914e-17,0.12960275006436045,0.1296027500643604,5.551115123125783e-17
XJTU_B2,3407,B2_3C_battery-7,130,Local_linear_anchor,0.09715191883662531,0.0971519188366253,1.3877787807814457e-17,0.06423507845611699,0.0642350784561169,9.71445146547012e-17
XJTU_B2,3407,B2_3C_battery-7,190,Local_linear_anchor,0.08568745548239362,0.0856874554823936,1.3877787807814457e-17,0.06392254607700151,0.0639225460770015,1.3877787807814457e-17
XJTU_B2,3407,B2_3C_battery-7,70,TRAIL_Lite,0.10979155932710563,0.1097915593271056,2.7755575615628914e-17,0.05259932393365664,0.0525993239336566,4.163336342344337e-17
XJTU_B2,3407,B2_3C_battery-7,130,TRAIL_Lite,0.04788153794742747,0.0478815379474274,6.938893903907228e-17,0.030518051667909055,0.030518051667909,5.551115123125783e-17
XJTU_B2,3407,B2_3C_battery-7,190,TRAIL_Lite,0.05505393291171562,0.0550539329117156,2.0816681711721685e-17,0.039839708668317,0.039839708668317,0.0
XJTU_B2,3407,B2_3C_battery-7,70,TRAIL_full,0.03618965558684602,0.036189655586846,2.0816681711721685e-17,0.029472531212518353,0.0294725312125183,5.204170427930421e-17
XJTU_B2,3407,B2_3C_battery-7,130,TRAIL_full,0.05590182381640005,0.0559018238164,4.85722573273506e-17,0.045409933184640296,0.0454099331846402,9.71445146547012e-17
XJTU_B2,3407,B2_3C_battery-7,190,TRAIL_full,0.0811738618249451,0.0811738618249451,0.0,0.056213947370070835,0.0562139473700708,3.469446951953614e-17
XJTU_B2,3407,B2_3C_battery-8,70,Local_linear_anchor,0.0690396392516463,0.0690396392516463,0.0,0.04257469807203952,0.0425746980720395,2.0816681711721685e-17
XJTU_B2,3407,B2_3C_battery-8,130,Local_linear_anchor,0.07067121194084004,0.07067121194084,4.163336342344337e-17,0.04226051597920979,0.0422605159792097,9.020562075079397e-17
XJTU_B2,3407,B2_3C_battery-8,190,Local_linear_anchor,0.06370390976339976,0.0637039097633997,6.938893903907228e-17,0.04036286520913579,0.0403628652091357,9.020562075079397e-17
XJTU_B2,3407,B2_3C_battery-8,70,TRAIL_Lite,0.06422950317510703,0.064229503175107,2.7755575615628914e-17,0.05109828982148854,0.0510982898214885,4.163336342344337e-17
XJTU_B2,3407,B2_3C_battery-8,130,TRAIL_Lite,0.06457334052546095,0.0645733405254609,4.163336342344337e-17,0.04261113146275892,0.0426111314627589,2.0816681711721685e-17
XJTU_B2,3407,B2_3C_battery-8,190,TRAIL_Lite,0.05945109309670425,0.0594510930967042,5.551115123125783e-17,0.04102422389813834,0.0410242238981383,4.163336342344337e-17
XJTU_B2,3407,B2_3C_battery-8,70,TRAIL_full,0.06977989998813232,0.0697798999881323,1.3877787807814457e-17,0.051859431002480666,0.0518594310024806,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-8,130,TRAIL_full,0.08044676331891822,0.0804467633189182,1.3877787807814457e-17,0.05156252316942022,0.0515625231694202,2.0816681711721685e-17
XJTU_B2,3407,B2_3C_battery-8,190,TRAIL_full,0.07750536377811391,0.0775053637781139,1.3877787807814457e-17,0.05352087315150671,0.0535208731515067,6.938893903907228e-18
XJTU_B2,3407,B2_3C_battery-9,70,Local_linear_anchor,0.0925935025305491,0.0925935025305491,0.0,0.06503893260321927,0.0650389326032192,6.938893903907228e-17
XJTU_B2,3407,B2_3C_battery-9,130,Local_linear_anchor,0.05959420806313244,0.0595942080631324,4.163336342344337e-17,0.03857685136642969,0.0385768513664296,9.020562075079397e-17
XJTU_B2,3407,B2_3C_battery-9,190,Local_linear_anchor,0.044317006138269714,0.0443170061382697,1.3877787807814457e-17,0.03045004732152613,0.0304500473215261,3.122502256758253e-17
XJTU_B2,3407,B2_3C_battery-9,70,TRAIL_Lite,0.5732555804449104,0.5732555804449104,0.0,0.35881901424303114,0.3588190142430311,5.551115123125783e-17
XJTU_B2,3407,B2_3C_battery-9,130,TRAIL_Lite,0.056344413441983876,0.0563444134419838,7.632783294297951e-17,0.029830429525783218,0.0298304295257832,1.734723475976807e-17
XJTU_B2,3407,B2_3C_battery-9,190,TRAIL_Lite,0.10142835630395212,0.1014283563039521,2.7755575615628914e-17,0.06803178325984545,0.0680317832598454,5.551115123125783e-17
XJTU_B2,3407,B2_3C_battery-9,70,TRAIL_full,0.005395696339982804,0.0053956963399828,4.336808689942018e-18,0.00417831157900299,0.0041783115790029,9.020562075079397e-17
XJTU_B2,3407,B2_3C_battery-9,130,TRAIL_full,0.06910161536848614,0.0691016153684861,4.163336342344337e-17,0.04883438366602723,0.0488343836660272,2.7755575615628914e-17
XJTU_B2,3407,B2_3C_battery-9,190,TRAIL_full,0.038793797300584215,0.0387937973005842,1.3877787807814457e-17,0.032043955064135904,0.0320439550641359,6.938893903907228e-18
